bob
caseNumber,groupName,identityName,class,placeOfRescue,zoneName,zoneName2,dateAdded,rescueNotes,facility,dateOfAdmission,timeOfAdmission,food,housing,medicalCare,proposedResolution,otherResolution,ageYears,ageMonths,stage,weight,length,height,dateOfExamination,modeOfRestraint,temperature,heartRate,pulse,resperation,observationNotes,outcomeNotes,createdBy,lastUpdatedAt,lastUpdatedBy
afc5851c-2042-41c0-92b1-9ea0502da67a,Reptile,Eagle,Mamalia,Chenai,MVS-EA,MVS-EA,Sun Mar 18 2012 09:28:08 GMT+0000 (Greenwich Mean Time),None,Unknown,22-11-2011},06:01},None,,,,,8,9,subadult,48kg,114cm,20cm,Sat Jan 07 2017 07:20:15 GMT+0000 (Greenwich Mean Time),None,None,88,Yes,None,None,None,,Sun Mar 03 2013 23:49:55 GMT+0000 (Greenwich Mean Time),
905a48b5-b0bb-45a9-9f5e-c4bd24f80427,Elephant,Turtle,Aves,Delhi,MVS-CA,MVS-EA,Thu Mar 25 2010 16:06:28 GMT+0000 (Greenwich Mean Time),None,Unknown,26-11-2011},16:09},None,,,,,15,7,adult,123kg,152cm,103cm,Thu Nov 22 2018 04:15:42 GMT+0000 (Greenwich Mean Time),None,None,51,Yes,None,None,None,,Sat Feb 28 2015 04:44:32 GMT+0000 (Greenwich Mean Time),
e41a3d91-9076-43df-afa5-77ed789015e2,Eagle,Owl,Reptilia,Delhi,MVS-EA,MVS-CA,Tue Apr 07 2020 20:57:06 GMT+0100 (British Summer Time),None,Unknown,26-08-2015},00:56},None,,,,,10,10,neonate,69kg,43cm,109cm,Thu Oct 23 2014 00:29:21 GMT+0100 (British Summer Time),None,None,78,Yes,None,None,None,,Fri Mar 08 2013 07:57:37 GMT+0000 (Greenwich Mean Time),
c2a80690-c0b4-4be7-82c5-bb8b95c74d36,Deer,Tiger,Reptilia,Bengal,MVS-EA,MVS-EA,Sun Oct 23 2011 21:39:03 GMT+0100 (British Summer Time),None,Unknown,06-11-2019},15:50},None,,,,,14,7,neonate,139kg,111cm,136cm,Mon Mar 27 2017 18:21:36 GMT+0100 (British Summer Time),None,None,117,Yes,None,None,None,,Sun May 08 2016 22:59:02 GMT+0100 (British Summer Time),
dc39eba8-d3e8-4941-8c8d-8ea3946b019b,Monkey,Turtle,Aves,Bombay,MVS-CA,MVS-NB,Fri Dec 25 2020 16:14:54 GMT+0000 (Greenwich Mean Time),None,Unknown,01-03-2015},17:22},None,,,,,14,6,infant,109kg,274cm,23cm,Sun Jan 20 2019 18:49:39 GMT+0000 (Greenwich Mean Time),None,None,131,Yes,None,None,None,,Fri Jun 07 2013 09:23:51 GMT+0100 (British Summer Time),
e4896900-7c37-49be-91b1-41bcd616044f,Elephant,Eagle,Reptilia,Hydrabad,MVS-CA,MVS-NB,Tue Oct 21 2014 05:24:02 GMT+0100 (British Summer Time),None,Unknown,23-01-2017},11:07},None,,,,,5,7,adult,94kg,114cm,144cm,Tue Feb 13 2018 03:02:07 GMT+0000 (Greenwich Mean Time),None,None,118,Yes,None,None,None,,Tue Feb 26 2013 12:22:31 GMT+0000 (Greenwich Mean Time),
0585e065-47bb-4ef7-8100-7b717841ac11,Reptile,Turtle,Mamalia,Hydrabad,MVS-EA,MVS-EA,Fri Nov 26 2010 22:38:31 GMT+0000 (Greenwich Mean Time),None,Unknown,14-06-2012},08:13},None,,,,,3,2,infant,44kg,126cm,108cm,Mon Sep 09 2013 15:14:55 GMT+0100 (British Summer Time),None,None,52,Yes,None,None,None,,Thu Jun 18 2020 13:34:12 GMT+0100 (British Summer Time),
45a374ef-62be-4739-985b-b4bc3ddf8b9e,Monkey,Eagle,Aves,Delhi,MVS-EA,MVS-CA,Mon Jul 15 2019 01:37:48 GMT+0100 (British Summer Time),None,Unknown,29-12-2015},13:41},None,,,,,13,7,infant,73kg,52cm,67cm,Tue Jan 03 2017 07:00:24 GMT+0000 (Greenwich Mean Time),None,None,139,Yes,None,None,None,,Fri Feb 01 2013 07:23:57 GMT+0000 (Greenwich Mean Time),
81e68028-deeb-4ebd-948b-7c71316956b6,Monkey,Owl,Aves,Pune,MVS-NB,MVS-CA,Mon Dec 25 2017 21:06:20 GMT+0000 (Greenwich Mean Time),None,Unknown,05-05-2011},22:23},None,,,,,13,1,subadult,40kg,217cm,119cm,Tue Dec 09 2014 19:59:38 GMT+0000 (Greenwich Mean Time),None,None,106,Yes,None,None,None,,Mon Jul 28 2014 04:30:40 GMT+0100 (British Summer Time),
c1e79464-0746-486d-bd2b-7aec9294e3e0,Owl,Tiger,Mamalia,Pune,MVS-CA,MVS-NB,Wed Jul 17 2019 20:57:30 GMT+0100 (British Summer Time),None,Unknown,23-04-2019},07:28},None,,,,,12,9,neonate,45kg,271cm,117cm,Thu Aug 06 2015 22:22:33 GMT+0100 (British Summer Time),None,None,116,Yes,None,None,None,,Thu Mar 24 2011 01:30:16 GMT+0000 (Greenwich Mean Time),
fae02f4f-8e8c-428c-a635-87c76f855c7a,Eagle,Tiger,Reptilia,Pune,MVS-EA,MVS-CA,Tue Nov 15 2011 07:59:25 GMT+0000 (Greenwich Mean Time),None,Unknown,01-03-2014},23:09},None,,,,,8,5,subadult,71kg,261cm,111cm,Sat Sep 07 2013 14:30:45 GMT+0100 (British Summer Time),None,None,101,Yes,None,None,None,,Thu Nov 01 2012 13:03:27 GMT+0000 (Greenwich Mean Time),
3e83deaa-45ca-482a-b259-a2b5242f99f5,Reptile,Monkey,Mamalia,Bengal,MVS-CA,MVS-NB,Thu Feb 24 2011 11:04:12 GMT+0000 (Greenwich Mean Time),None,Unknown,06-07-2012},13:34},None,,,,,15,1,infant,103kg,218cm,85cm,Mon Jul 14 2014 18:05:49 GMT+0100 (British Summer Time),None,None,122,Yes,None,None,None,,Wed May 12 2021 09:27:46 GMT+0100 (British Summer Time),
a47709b8-f17c-48c8-b0c5-32271d45d122,Monkey,Reptile,Reptilia,Bengal,MVS-NB,MVS-NB,Tue Mar 01 2016 07:50:46 GMT+0000 (Greenwich Mean Time),None,Unknown,18-10-2014},09:04},None,,,,,6,4,adult,109kg,283cm,37cm,Fri Jan 11 2019 02:26:03 GMT+0000 (Greenwich Mean Time),None,None,135,Yes,None,None,None,,Tue Jun 27 2017 23:58:16 GMT+0100 (British Summer Time),
9bef5efc-7a87-4a2e-9c14-9270435099e4,Tiger,Elephant,Mamalia,Pune,MVS-NB,MVS-EA,Wed May 08 2019 14:59:27 GMT+0100 (British Summer Time),None,Unknown,21-07-2010},05:25},None,,,,,4,7,subadult,126kg,240cm,87cm,Fri Jan 26 2018 18:16:04 GMT+0000 (Greenwich Mean Time),None,None,99,Yes,None,None,None,,Sun May 08 2011 15:29:53 GMT+0100 (British Summer Time),
c979dceb-7717-45e7-b4dc-e565d96fa5f8,Eagle,Eagle,Aves,Bombay,MVS-NB,MVS-CA,Mon Aug 06 2012 03:15:57 GMT+0100 (British Summer Time),None,Unknown,07-02-2011},14:06},None,,,,,7,10,subadult,80kg,41cm,31cm,Fri Dec 02 2016 10:39:01 GMT+0000 (Greenwich Mean Time),None,None,89,Yes,None,None,None,,Fri Dec 20 2019 17:19:37 GMT+0000 (Greenwich Mean Time),
aef20f1b-a808-4f3d-821d-f18be349aed8,Turtle,Deer,Reptilia,Delhi,MVS-NB,MVS-CA,Wed Jan 13 2016 15:56:15 GMT+0000 (Greenwich Mean Time),None,Unknown,15-05-2014},20:12},None,,,,,8,11,subadult,135kg,41cm,136cm,Sat Sep 21 2013 18:25:23 GMT+0100 (British Summer Time),None,None,82,Yes,None,None,None,,Wed Sep 06 2017 10:05:31 GMT+0100 (British Summer Time),
f935b255-213a-45ba-bf38-262be3f71a07,Reptile,Owl,Reptilia,Hydrabad,MVS-EA,MVS-NB,Tue Apr 30 2019 17:18:26 GMT+0100 (British Summer Time),None,Unknown,20-02-2012},03:03},None,,,,,10,4,subadult,31kg,133cm,104cm,Fri Jan 18 2013 19:48:00 GMT+0000 (Greenwich Mean Time),None,None,87,Yes,None,None,None,,Wed Mar 01 2017 19:38:52 GMT+0000 (Greenwich Mean Time),
cc01d3cc-4359-46b1-bb3b-e250dba054d8,Deer,Eagle,Reptilia,Bombay,MVS-NB,MVS-EA,Tue Aug 07 2018 12:49:41 GMT+0100 (British Summer Time),None,Unknown,01-10-2014},01:43},None,,,,,10,6,subadult,118kg,38cm,127cm,Thu Feb 25 2016 05:35:39 GMT+0000 (Greenwich Mean Time),None,None,78,Yes,None,None,None,,Wed Oct 28 2020 17:14:42 GMT+0000 (Greenwich Mean Time),
63f0dff4-b02c-4d74-862d-5f96874d4db1,Elephant,Owl,Reptilia,Delhi,MVS-CA,MVS-NB,Mon Aug 18 2014 20:15:27 GMT+0100 (British Summer Time),None,Unknown,04-11-2018},02:18},None,,,,,7,4,neonate,141kg,73cm,141cm,Fri Apr 06 2018 16:37:39 GMT+0100 (British Summer Time),None,None,128,Yes,None,None,None,,Sun Apr 19 2020 07:04:08 GMT+0100 (British Summer Time),
1e77f309-41d8-4d10-b1c1-648fe89acbca,Eagle,Elephant,Mamalia,Bengal,MVS-CA,MVS-NB,Tue May 31 2016 14:26:52 GMT+0100 (British Summer Time),None,Unknown,20-11-2016},21:24},None,,,,,13,4,subadult,40kg,171cm,128cm,Thu May 20 2021 09:53:39 GMT+0100 (British Summer Time),None,None,63,Yes,None,None,None,,Thu Jan 19 2012 16:30:19 GMT+0000 (Greenwich Mean Time),
c4158b65-89fd-4d06-9627-067a493dcfae,Monkey,Turtle,Mamalia,Delhi,MVS-CA,MVS-EA,Sat Oct 11 2014 22:40:49 GMT+0100 (British Summer Time),None,Unknown,27-10-2017},18:30},None,,,,,6,11,subadult,84kg,251cm,112cm,Mon Oct 12 2015 17:08:31 GMT+0100 (British Summer Time),None,None,55,Yes,None,None,None,,Wed Nov 21 2018 01:51:42 GMT+0000 (Greenwich Mean Time),
327d349a-fd29-485d-b34a-6e5052dbd25e,Reptile,Turtle,Mamalia,Delhi,MVS-CA,MVS-EA,Wed Mar 13 2013 00:33:18 GMT+0000 (Greenwich Mean Time),None,Unknown,01-03-2017},12:48},None,,,,,12,2,adult,58kg,249cm,47cm,Mon Nov 25 2019 06:33:08 GMT+0000 (Greenwich Mean Time),None,None,66,Yes,None,None,None,,Fri Jul 16 2010 22:55:55 GMT+0100 (British Summer Time),
97740e98-6b32-457c-b08e-e42401b46f0d,Reptile,Owl,Mamalia,Bombay,MVS-NB,MVS-NB,Sun Aug 04 2019 02:13:07 GMT+0100 (British Summer Time),None,Unknown,26-10-2013},21:40},None,,,,,4,3,neonate,62kg,66cm,86cm,Sat Apr 30 2011 15:31:26 GMT+0100 (British Summer Time),None,None,106,Yes,None,None,None,,Tue Oct 22 2013 19:04:11 GMT+0100 (British Summer Time),
10254b51-e665-4a10-b8a4-55352143576e,Turtle,Deer,Mamalia,Chenai,MVS-EA,MVS-CA,Sun Sep 25 2011 21:55:42 GMT+0100 (British Summer Time),None,Unknown,15-02-2020},05:45},None,,,,,13,10,infant,110kg,167cm,99cm,Thu Aug 02 2018 04:02:46 GMT+0100 (British Summer Time),None,None,89,Yes,None,None,None,,Mon Dec 02 2013 16:20:50 GMT+0000 (Greenwich Mean Time),
134c14a3-1455-466a-bc4b-95d6efbe6761,Monkey,Elephant,Reptilia,Pune,MVS-NB,MVS-EA,Fri Oct 09 2015 15:16:11 GMT+0100 (British Summer Time),None,Unknown,20-05-2012},08:02},None,,,,,9,10,subadult,98kg,193cm,23cm,Tue Jul 22 2014 12:58:07 GMT+0100 (British Summer Time),None,None,136,Yes,None,None,None,,Fri Aug 09 2013 11:06:25 GMT+0100 (British Summer Time),
678fe1cb-e8c9-48a6-ae62-de6ca25b840e,Monkey,Deer,Mamalia,Bengal,MVS-CA,MVS-NB,Sun Feb 21 2010 06:57:28 GMT+0000 (Greenwich Mean Time),None,Unknown,23-03-2011},15:12},None,,,,,14,6,infant,38kg,227cm,122cm,Sat Jun 11 2011 10:38:52 GMT+0100 (British Summer Time),None,None,50,Yes,None,None,None,,Sun Dec 29 2013 05:13:16 GMT+0000 (Greenwich Mean Time),
4bf91e4a-212b-4d3b-80cb-3bd1f5a5ffb0,Deer,Reptile,Aves,Pune,MVS-NB,MVS-EA,Wed Jan 15 2014 03:54:04 GMT+0000 (Greenwich Mean Time),None,Unknown,27-12-2010},19:29},None,,,,,5,6,subadult,97kg,193cm,131cm,Mon Mar 12 2012 19:19:51 GMT+0000 (Greenwich Mean Time),None,None,114,Yes,None,None,None,,Mon May 11 2020 20:55:32 GMT+0100 (British Summer Time),
17c7a3a3-0ae9-47f2-a0d8-d74941da0a1b,Deer,Elephant,Reptilia,Bengal,MVS-NB,MVS-NB,Mon Sep 26 2016 03:43:20 GMT+0100 (British Summer Time),None,Unknown,02-07-2019},19:46},None,,,,,9,7,adult,88kg,135cm,49cm,Mon Sep 29 2014 15:40:36 GMT+0100 (British Summer Time),None,None,77,Yes,None,None,None,,Wed Oct 26 2011 15:55:39 GMT+0100 (British Summer Time),
c76cbf02-fdf3-4285-b751-62c860767b35,Elephant,Eagle,Mamalia,Delhi,MVS-EA,MVS-EA,Sun Sep 25 2016 01:04:44 GMT+0100 (British Summer Time),None,Unknown,12-05-2018},02:26},None,,,,,14,6,infant,45kg,122cm,120cm,Thu May 07 2015 10:35:48 GMT+0100 (British Summer Time),None,None,120,Yes,None,None,None,,Fri Mar 07 2014 04:17:13 GMT+0000 (Greenwich Mean Time),
d91eb48b-91bf-4d0e-a035-abb7fa348924,Reptile,Reptile,Reptilia,Bengal,MVS-NB,MVS-NB,Tue Jul 29 2014 23:20:40 GMT+0100 (British Summer Time),None,Unknown,23-05-2020},13:17},None,,,,,7,11,subadult,92kg,255cm,97cm,Fri May 15 2020 17:42:38 GMT+0100 (British Summer Time),None,None,96,Yes,None,None,None,,Thu Dec 05 2019 07:01:07 GMT+0000 (Greenwich Mean Time),
8b9c5155-1ff9-4176-a6d2-411566e979a1,Owl,Reptile,Reptilia,Hydrabad,MVS-NB,MVS-CA,Fri Jul 12 2013 00:53:06 GMT+0100 (British Summer Time),None,Unknown,15-12-2010},17:47},None,,,,,14,1,subadult,125kg,290cm,118cm,Sat Jun 06 2020 02:18:20 GMT+0100 (British Summer Time),None,None,130,Yes,None,None,None,,Sat Sep 26 2020 03:34:56 GMT+0100 (British Summer Time),
432a1b97-660b-4200-8aba-10ea49653470,Deer,Elephant,Aves,Bombay,MVS-EA,MVS-CA,Thu Sep 26 2013 07:53:03 GMT+0100 (British Summer Time),None,Unknown,23-04-2018},16:45},None,,,,,11,8,infant,85kg,56cm,69cm,Fri Jan 25 2013 06:30:12 GMT+0000 (Greenwich Mean Time),None,None,137,Yes,None,None,None,,Wed Oct 19 2011 20:49:48 GMT+0100 (British Summer Time),
efe94ea3-4cdd-4f3d-8c4e-b10f56ededfb,Reptile,Owl,Reptilia,Bengal,MVS-EA,MVS-CA,Mon May 01 2017 20:18:49 GMT+0100 (British Summer Time),None,Unknown,10-08-2017},06:20},None,,,,,9,11,subadult,101kg,231cm,146cm,Thu Jul 18 2019 06:56:02 GMT+0100 (British Summer Time),None,None,63,Yes,None,None,None,,Wed Jul 10 2019 21:10:59 GMT+0100 (British Summer Time),
42b921ba-95f5-4531-b00a-3ed0a9c5874b,Eagle,Deer,Reptilia,Bengal,MVS-EA,MVS-CA,Fri Mar 22 2013 07:03:07 GMT+0000 (Greenwich Mean Time),None,Unknown,27-11-2014},16:55},None,,,,,1,3,adult,43kg,36cm,39cm,Wed Aug 24 2016 22:24:52 GMT+0100 (British Summer Time),None,None,77,Yes,None,None,None,,Sat Mar 26 2011 00:49:50 GMT+0000 (Greenwich Mean Time),
fe796c3d-9bfa-468d-a49f-6c7bb04ccf21,Tiger,Tiger,Reptilia,Bengal,MVS-CA,MVS-EA,Wed Aug 26 2020 19:56:54 GMT+0100 (British Summer Time),None,Unknown,26-03-2015},02:17},None,,,,,12,7,infant,51kg,45cm,134cm,Thu Aug 23 2012 04:49:47 GMT+0100 (British Summer Time),None,None,144,Yes,None,None,None,,Fri Sep 21 2018 05:42:43 GMT+0100 (British Summer Time),
8a5a7eac-2fe6-44bb-b406-fc57888bdd2f,Elephant,Monkey,Reptilia,Bengal,MVS-NB,MVS-NB,Sun May 19 2013 15:55:04 GMT+0100 (British Summer Time),None,Unknown,02-09-2018},17:38},None,,,,,5,11,neonate,100kg,38cm,55cm,Tue Jan 19 2021 00:04:02 GMT+0000 (Greenwich Mean Time),None,None,55,Yes,None,None,None,,Wed May 22 2019 14:35:55 GMT+0100 (British Summer Time),
4fbc55d8-8cdb-4159-93e6-a43dd6de26b7,Deer,Owl,Aves,Bengal,MVS-NB,MVS-EA,Mon Aug 14 2017 06:32:36 GMT+0100 (British Summer Time),None,Unknown,02-10-2015},09:19},None,,,,,9,4,adult,147kg,236cm,95cm,Sat Feb 20 2016 00:04:06 GMT+0000 (Greenwich Mean Time),None,None,95,Yes,None,None,None,,Fri Feb 22 2019 21:09:23 GMT+0000 (Greenwich Mean Time),
167d128a-d5eb-4cb6-884e-0a4222410436,Owl,Reptile,Reptilia,Hydrabad,MVS-EA,MVS-EA,Thu Oct 14 2010 13:42:18 GMT+0100 (British Summer Time),None,Unknown,31-05-2019},10:09},None,,,,,3,1,subadult,92kg,262cm,100cm,Thu Nov 15 2012 05:26:54 GMT+0000 (Greenwich Mean Time),None,None,113,Yes,None,None,None,,Sat Jul 16 2016 15:15:27 GMT+0100 (British Summer Time),
a082bce3-4c6a-4bc2-8d9d-2a804e7f0159,Monkey,Elephant,Aves,Delhi,MVS-NB,MVS-NB,Tue Feb 02 2021 10:24:07 GMT+0000 (Greenwich Mean Time),None,Unknown,03-03-2014},15:41},None,,,,,12,11,subadult,109kg,210cm,53cm,Mon Aug 02 2010 19:01:34 GMT+0100 (British Summer Time),None,None,66,Yes,None,None,None,,Sun Apr 22 2018 20:18:53 GMT+0100 (British Summer Time),
8c3e5996-7f99-447e-9904-21d6dd7adb7e,Owl,Elephant,Aves,Pune,MVS-CA,MVS-CA,Sun Mar 29 2015 15:06:27 GMT+0100 (British Summer Time),None,Unknown,14-05-2018},13:02},None,,,,,12,8,subadult,45kg,264cm,83cm,Tue Oct 07 2014 11:05:42 GMT+0100 (British Summer Time),None,None,67,Yes,None,None,None,,Thu Apr 05 2012 01:47:23 GMT+0100 (British Summer Time),
6dd2c14f-3716-4d63-8153-bf4d246a3eee,Turtle,Elephant,Mamalia,Delhi,MVS-NB,MVS-EA,Sat Mar 14 2020 14:56:54 GMT+0000 (Greenwich Mean Time),None,Unknown,01-08-2017},15:30},None,,,,,2,11,infant,89kg,88cm,82cm,Mon Nov 02 2015 21:17:05 GMT+0000 (Greenwich Mean Time),None,None,107,Yes,None,None,None,,Sun May 27 2018 20:35:19 GMT+0100 (British Summer Time),
89f44f0e-305e-4075-96f4-77e6d5abd2bf,Turtle,Owl,Reptilia,Pune,MVS-CA,MVS-CA,Mon Dec 31 2012 04:55:35 GMT+0000 (Greenwich Mean Time),None,Unknown,04-01-2016},01:26},None,,,,,2,6,neonate,92kg,188cm,105cm,Thu Dec 10 2020 15:21:56 GMT+0000 (Greenwich Mean Time),None,None,143,Yes,None,None,None,,Wed Dec 22 2010 01:10:45 GMT+0000 (Greenwich Mean Time),
48c71546-cb3f-42d1-8db7-d57326a2efbd,Deer,Elephant,Mamalia,Hydrabad,MVS-NB,MVS-EA,Tue Jun 22 2010 18:15:16 GMT+0100 (British Summer Time),None,Unknown,28-08-2020},08:24},None,,,,,12,2,adult,108kg,169cm,139cm,Mon Jul 29 2013 12:38:10 GMT+0100 (British Summer Time),None,None,75,Yes,None,None,None,,Mon Feb 24 2014 22:48:57 GMT+0000 (Greenwich Mean Time),
7071654a-1bf3-44a0-ba61-7dfe9f17c229,Elephant,Owl,Reptilia,Delhi,MVS-NB,MVS-EA,Thu Jan 10 2019 15:35:26 GMT+0000 (Greenwich Mean Time),None,Unknown,30-06-2018},21:17},None,,,,,6,4,infant,121kg,160cm,131cm,Sun Jul 13 2014 06:35:23 GMT+0100 (British Summer Time),None,None,92,Yes,None,None,None,,Tue Aug 08 2017 04:16:19 GMT+0100 (British Summer Time),
fd03a616-dae1-4e5f-a883-8afb7c7bbf59,Turtle,Owl,Mamalia,Delhi,MVS-CA,MVS-CA,Sun Mar 10 2019 23:40:07 GMT+0000 (Greenwich Mean Time),None,Unknown,08-06-2019},03:48},None,,,,,15,9,subadult,116kg,49cm,107cm,Sat May 27 2017 22:21:18 GMT+0100 (British Summer Time),None,None,149,Yes,None,None,None,,Sun Apr 16 2017 03:35:41 GMT+0100 (British Summer Time),
4925cda2-6aff-443a-be52-d647ea6ebd32,Elephant,Elephant,Mamalia,Bengal,MVS-EA,MVS-EA,Mon Aug 23 2010 14:18:41 GMT+0100 (British Summer Time),None,Unknown,08-07-2018},22:37},None,,,,,4,11,adult,120kg,234cm,107cm,Fri Jan 20 2012 05:47:59 GMT+0000 (Greenwich Mean Time),None,None,86,Yes,None,None,None,,Mon Oct 28 2013 05:53:38 GMT+0000 (Greenwich Mean Time),
f16b6f21-70aa-4e70-ae36-edb8ea3639d7,Eagle,Turtle,Reptilia,Delhi,MVS-CA,MVS-CA,Wed Jun 29 2016 14:31:02 GMT+0100 (British Summer Time),None,Unknown,30-12-2016},16:17},None,,,,,6,3,neonate,64kg,234cm,50cm,Thu Feb 25 2021 19:07:05 GMT+0000 (Greenwich Mean Time),None,None,104,Yes,None,None,None,,Sun Nov 03 2019 01:19:18 GMT+0000 (Greenwich Mean Time),
3c1e145f-a224-476a-bc2e-11b3478838b1,Eagle,Monkey,Reptilia,Hydrabad,MVS-EA,MVS-CA,Sat May 19 2018 10:33:20 GMT+0100 (British Summer Time),None,Unknown,29-10-2014},04:46},None,,,,,3,2,infant,136kg,262cm,113cm,Tue Sep 06 2011 04:59:27 GMT+0100 (British Summer Time),None,None,83,Yes,None,None,None,,Sun Sep 20 2015 16:50:55 GMT+0100 (British Summer Time),
8b3b1f37-09a0-46a9-af9f-b3eca37f8dde,Turtle,Reptile,Mamalia,Bombay,MVS-NB,MVS-CA,Sun Apr 29 2018 05:15:33 GMT+0100 (British Summer Time),None,Unknown,14-12-2020},19:58},None,,,,,3,10,neonate,36kg,35cm,142cm,Sun Sep 28 2014 04:13:38 GMT+0100 (British Summer Time),None,None,109,Yes,None,None,None,,Sun Sep 16 2018 17:36:15 GMT+0100 (British Summer Time),
46fb15c0-ca09-4de5-924a-7888b971f015,Monkey,Tiger,Reptilia,Hydrabad,MVS-CA,MVS-NB,Thu Nov 29 2012 22:47:43 GMT+0000 (Greenwich Mean Time),None,Unknown,06-01-2012},16:58},None,,,,,9,2,subadult,103kg,244cm,37cm,Thu Oct 03 2019 08:59:45 GMT+0100 (British Summer Time),None,None,94,Yes,None,None,None,,Fri May 04 2012 07:15:58 GMT+0100 (British Summer Time),
bcf023e1-aca2-4a7f-b1f0-0c252ee7b729,Eagle,Eagle,Aves,Delhi,MVS-CA,MVS-CA,Fri Nov 01 2013 21:48:08 GMT+0000 (Greenwich Mean Time),None,Unknown,08-10-2017},15:56},None,,,,,1,6,neonate,79kg,101cm,84cm,Tue Mar 20 2012 10:14:51 GMT+0000 (Greenwich Mean Time),None,None,51,Yes,None,None,None,,Wed Aug 21 2013 21:35:13 GMT+0100 (British Summer Time),
2f8e80c3-e868-4979-99ed-e974053563f0,Tiger,Tiger,Mamalia,Chenai,MVS-EA,MVS-CA,Wed Apr 20 2011 21:48:29 GMT+0100 (British Summer Time),None,Unknown,29-06-2019},07:55},None,,,,,7,1,neonate,81kg,293cm,86cm,Sat Nov 27 2010 12:19:57 GMT+0000 (Greenwich Mean Time),None,None,60,Yes,None,None,None,,Mon May 24 2021 09:39:28 GMT+0100 (British Summer Time),
aaab991a-0307-4aa0-8a93-5b94249c1287,Eagle,Deer,Aves,Delhi,MVS-EA,MVS-NB,Sat Jun 14 2014 20:58:26 GMT+0100 (British Summer Time),None,Unknown,13-10-2015},20:50},None,,,,,7,11,neonate,42kg,226cm,108cm,Tue Jul 30 2019 09:29:57 GMT+0100 (British Summer Time),None,None,127,Yes,None,None,None,,Fri Aug 16 2019 17:43:04 GMT+0100 (British Summer Time),
de9d3551-24d3-4755-84b2-3bef1d5fd34c,Turtle,Monkey,Mamalia,Hydrabad,MVS-EA,MVS-CA,Mon Jun 14 2010 13:47:08 GMT+0100 (British Summer Time),None,Unknown,19-01-2015},03:09},None,,,,,5,3,adult,104kg,217cm,134cm,Thu Dec 20 2012 07:41:14 GMT+0000 (Greenwich Mean Time),None,None,70,Yes,None,None,None,,Sun Nov 27 2011 23:14:29 GMT+0000 (Greenwich Mean Time),
6e4baaf2-3649-44e5-8b5a-c5435e2c936d,Tiger,Deer,Mamalia,Hydrabad,MVS-EA,MVS-CA,Tue Nov 01 2011 08:25:00 GMT+0000 (Greenwich Mean Time),None,Unknown,08-02-2017},23:20},None,,,,,9,3,neonate,143kg,207cm,90cm,Sat Oct 17 2020 11:06:30 GMT+0100 (British Summer Time),None,None,68,Yes,None,None,None,,Mon Aug 03 2015 17:08:24 GMT+0100 (British Summer Time),
782664d5-e874-4bd2-ae8e-c7bbe1b2a8de,Owl,Elephant,Reptilia,Delhi,MVS-EA,MVS-EA,Sat Mar 24 2018 06:59:35 GMT+0000 (Greenwich Mean Time),None,Unknown,04-02-2014},19:12},None,,,,,15,4,adult,98kg,217cm,105cm,Tue Dec 31 2013 19:08:01 GMT+0000 (Greenwich Mean Time),None,None,106,Yes,None,None,None,,Wed May 26 2010 23:19:53 GMT+0100 (British Summer Time),
775ec6da-edf1-4a34-87d9-22db21d941d9,Monkey,Deer,Mamalia,Bengal,MVS-CA,MVS-NB,Thu Oct 12 2017 17:00:49 GMT+0100 (British Summer Time),None,Unknown,12-01-2014},14:06},None,,,,,13,2,neonate,121kg,34cm,141cm,Mon Oct 24 2016 21:22:07 GMT+0100 (British Summer Time),None,None,65,Yes,None,None,None,,Sat Apr 25 2015 14:41:08 GMT+0100 (British Summer Time),
380248dd-78be-4ff8-931d-8ff4d0474d92,Deer,Eagle,Mamalia,Bengal,MVS-NB,MVS-CA,Tue Jul 28 2015 10:30:13 GMT+0100 (British Summer Time),None,Unknown,02-01-2011},06:52},None,,,,,12,7,infant,28kg,202cm,148cm,Sun Aug 30 2020 13:22:02 GMT+0100 (British Summer Time),None,None,121,Yes,None,None,None,,Sat Nov 26 2011 03:55:46 GMT+0000 (Greenwich Mean Time),
963c215e-4639-48a3-ab87-9e0f1b590e21,Deer,Owl,Reptilia,Bombay,MVS-NB,MVS-CA,Mon Jul 20 2015 19:08:27 GMT+0100 (British Summer Time),None,Unknown,20-11-2015},01:09},None,,,,,5,1,adult,117kg,74cm,118cm,Tue Jun 12 2018 09:33:36 GMT+0100 (British Summer Time),None,None,52,Yes,None,None,None,,Wed Nov 07 2018 19:18:39 GMT+0000 (Greenwich Mean Time),
d8a9862c-68eb-4fa9-9aa0-edd404ce2d19,Elephant,Reptile,Mamalia,Hydrabad,MVS-NB,MVS-EA,Sun Oct 14 2018 04:44:28 GMT+0100 (British Summer Time),None,Unknown,27-10-2017},15:11},None,,,,,8,1,subadult,123kg,200cm,143cm,Tue Jul 04 2017 11:35:20 GMT+0100 (British Summer Time),None,None,112,Yes,None,None,None,,Thu Sep 25 2014 19:49:28 GMT+0100 (British Summer Time),
0822722a-9d1a-400c-8cbe-5e9342baaec3,Turtle,Reptile,Mamalia,Delhi,MVS-NB,MVS-EA,Thu Jan 10 2019 13:53:10 GMT+0000 (Greenwich Mean Time),None,Unknown,25-09-2012},04:13},None,,,,,1,2,infant,85kg,266cm,70cm,Wed Oct 26 2011 11:07:26 GMT+0100 (British Summer Time),None,None,84,Yes,None,None,None,,Fri Jun 03 2016 19:38:10 GMT+0100 (British Summer Time),
